date,state,district,pincode,demo_age_5_17,demo_age_17_
25-10-2025,Haryana,Bhiwani,127042,1,3
25-10-2025,Haryana,Bhiwani,127046,2,15
25-10-2025,Haryana,Bhiwani,127110,0,1
25-10-2025,Haryana,Charkhi Dadri,127022,2,4
25-10-2025,Haryana,Charkhi Dadri,127025,0,3
25-10-2025,Haryana,Charkhi Dadri,127042,0,5
25-10-2025,Haryana,Charkhi Dadri,127306,1,6
25-10-2025,Haryana,Charkhi Dadri,127309,0,2
25-10-2025,Haryana,Charkhi Dadri,127310,1,9
25-10-2025,Haryana,Fatehabad,125047,0,8
25-10-2025,Haryana,Fatehabad,125050,7,45
25-10-2025,Haryana,Gurgaon,122009,0,9
25-10-2025,Haryana,Gurgaon,122015,0,1
25-10-2025,Haryana,Gurgaon,122017,1,14
25-10-2025,Haryana,Gurgaon,122413,3,16
25-10-2025,Haryana,Gurgaon,122504,1,7
25-10-2025,Haryana,Gurgaon,122506,0,9
25-10-2025,Haryana,Hisar,125047,0,5
25-10-2025,Haryana,Hisar,125052,2,23
25-10-2025,Haryana,Hisar,125112,1,8
25-10-2025,Haryana,Hisar,125113,0,14
25-10-2025,Haryana,Jhajjar,124105,0,14
25-10-2025,Haryana,Jhajjar,124106,0,13
25-10-2025,Haryana,Jhajjar,124501,0,8
25-10-2025,Haryana,Jhajjar,124504,0,4
25-10-2025,Haryana,Jind,126102,2,41
25-10-2025,Haryana,Jind,126114,0,11
25-10-2025,Haryana,Jind,126152,2,12
25-10-2025,Haryana,Kaithal,136042,0,2
25-10-2025,Haryana,Kaithal,136117,1,28
25-10-2025,Haryana,Karnal,132022,1,0
25-10-2025,Haryana,Karnal,132039,0,7
25-10-2025,Haryana,Karnal,132157,0,2
25-10-2025,Haryana,Kurukshetra,136119,2,8
25-10-2025,Haryana,Kurukshetra,136130,0,2
25-10-2025,Haryana,Mahendragarh,123023,1,21
25-10-2025,Haryana,Mewat,122103,0,10
25-10-2025,Haryana,Mewat,122508,13,101
25-10-2025,Haryana,Palwal,121105,2,21
25-10-2025,Haryana,Palwal,121107,2,15
25-10-2025,Haryana,Panchkula,133302,0,4
25-10-2025,Haryana,Panchkula,134113,2,18
25-10-2025,Haryana,Panipat,132101,2,11
25-10-2025,Haryana,Panipat,132105,1,2
25-10-2025,Haryana,Panipat,132108,0,5
25-10-2025,Haryana,Panipat,132140,0,1
25-10-2025,Haryana,Rewari,123101,1,10
25-10-2025,Haryana,Rewari,123103,1,1
25-10-2025,Haryana,Rewari,123411,1,19
25-10-2025,Haryana,Rewari,123412,0,10
25-10-2025,Haryana,Rohtak,124001,12,39
25-10-2025,Haryana,Rohtak,124303,0,2
25-10-2025,Haryana,Rohtak,124501,0,16
25-10-2025,Haryana,Sirsa,125054,1,9
25-10-2025,Haryana,Sirsa,125076,1,15
25-10-2025,Haryana,Sirsa,125102,1,27
25-10-2025,Haryana,Sonipat,131022,1,3
25-10-2025,Haryana,Sonipat,131101,5,19
25-10-2025,Haryana,Sonipat,131102,2,6
25-10-2025,Haryana,Yamuna Nagar,135021,1,6
25-10-2025,Haryana,Yamunanagar,135001,0,2
24-10-2025,Haryana,Ambala,134003,8,47
24-10-2025,Haryana,Ambala,134118,0,1
24-10-2025,Haryana,Bhiwani,127028,1,16
24-10-2025,Haryana,Bhiwani,127035,1,5
24-10-2025,Haryana,Bhiwani,127040,2,11
24-10-2025,Haryana,Bhiwani,127111,0,5
24-10-2025,Haryana,Bhiwani,127306,1,8
24-10-2025,Haryana,Bhiwani,127310,1,5
24-10-2025,Haryana,Faridabad,121004,12,155
24-10-2025,Haryana,Faridabad,121005,7,46
24-10-2025,Haryana,Faridabad,121008,0,5
24-10-2025,Haryana,Faridabad,121012,0,2
24-10-2025,Haryana,Faridabad,121107,1,1
24-10-2025,Haryana,Fatehabad,125050,4,24
24-10-2025,Haryana,Fatehabad,125051,3,21
24-10-2025,Haryana,Fatehabad,125133,1,2
24-10-2025,Haryana,Gurgaon,122015,1,3
24-10-2025,Haryana,Gurgaon,122052,0,3
24-10-2025,Haryana,Hisar,125006,0,1
24-10-2025,Haryana,Hisar,125033,6,63
24-10-2025,Haryana,Jhajjar,124102,0,2
24-10-2025,Haryana,Jhajjar,124142,0,2
24-10-2025,Haryana,Jhajjar,124202,0,2
24-10-2025,Haryana,Jind,126111,0,3
24-10-2025,Haryana,Jind,126113,3,20
24-10-2025,Haryana,Karnal,132001,8,62
24-10-2025,Haryana,Karnal,132039,0,3
24-10-2025,Haryana,Karnal,132114,4,19
24-10-2025,Haryana,Karnal,132116,0,3
24-10-2025,Haryana,Kurukshetra,136119,2,19
24-10-2025,Haryana,Kurukshetra,136131,3,15
24-10-2025,Haryana,Mahendragarh,123027,4,19
24-10-2025,Haryana,Mewat,122107,2,36
24-10-2025,Haryana,Palwal,121004,0,4
24-10-2025,Haryana,Palwal,121105,7,21
24-10-2025,Haryana,Panchkula,133302,3,11
24-10-2025,Haryana,Panchkula,134101,1,2
24-10-2025,Haryana,Panchkula,134109,2,24
24-10-2025,Haryana,Panchkula,134117,1,4
24-10-2025,Haryana,Panchkula,134204,3,8
24-10-2025,Haryana,Panipat,132101,3,17
24-10-2025,Haryana,Panipat,132113,0,9
24-10-2025,Haryana,Panipat,132145,2,9
24-10-2025,Haryana,Rewari,123102,0,5
24-10-2025,Haryana,Rewari,123103,0,4
24-10-2025,Haryana,Rewari,123401,7,64
24-10-2025,Haryana,Rewari,123501,4,24
24-10-2025,Haryana,Rohtak,124022,0,3
24-10-2025,Haryana,Rohtak,124111,1,7
24-10-2025,Haryana,Rohtak,124201,0,1
24-10-2025,Haryana,Rohtak,124501,3,12
24-10-2025,Haryana,Rohtak,124513,0,1
24-10-2025,Haryana,Sirsa,125058,0,1
24-10-2025,Haryana,Sonipat,131021,0,13
24-10-2025,Haryana,Sonipat,131024,0,5
24-10-2025,Haryana,Sonipat,131027,1,8
24-10-2025,Haryana,Sonipat,131028,1,19
24-10-2025,Haryana,Sonipat,131305,0,6
24-10-2025,Haryana,Sonipat,131306,1,3
24-10-2025,Haryana,Yamuna Nagar,133105,0,3
24-10-2025,Haryana,Yamuna Nagar,133202,1,1
24-10-2025,Haryana,Yamuna Nagar,135001,13,70
24-10-2025,Haryana,Yamuna Nagar,135106,1,8
24-10-2025,Haryana,Yamuna Nagar,135133,0,16
24-10-2025,Haryana,Yamunanagar,135001,0,5
29-10-2025,Haryana,Hisar,125048,0,1
29-10-2025,Haryana,Jhajjar,124504,0,3
01-11-2025,Haryana,Bhiwani,127045,0,3
01-11-2025,Haryana,Faridabad,121014,0,1
01-11-2025,Haryana,Kaithal,136020,2,1
01-11-2025,Haryana,Kurukshetra,136136,0,2
01-11-2025,Haryana,Rohtak,124201,0,1
01-11-2025,Haryana,Sonipat,131304,0,3
04-11-2025,Haryana,Bhiwani,127110,0,1
04-11-2025,Haryana,Gurgaon,123401,0,1
04-11-2025,Haryana,Sirsa,125058,1,2
04-11-2025,Haryana,Sonipat,131409,0,1
04-11-2025,Haryana,Yamunanagar,135002,0,1
05-11-2025,Haryana,Ambala,133006,0,1
05-11-2025,Haryana,Bhiwani,127310,0,3
05-11-2025,Haryana,Charkhi Dadri,127309,0,1
05-11-2025,Haryana,Jhajjar,124201,0,2
05-11-2025,Haryana,Jhajjar,124504,0,1
05-11-2025,Haryana,Panchkula,133301,0,1
05-11-2025,Haryana,Panchkula,134205,1,2
05-11-2025,Haryana,Sirsa,125101,1,1
05-11-2025,Haryana,Sirsa,125110,2,4
05-11-2025,Haryana,Sonipat,131022,1,2
08-11-2025,Haryana,Charkhi Dadri,127030,0,2
08-11-2025,Haryana,Panchkula,134105,0,1
08-11-2025,Haryana,Panipat,132105,0,1
08-11-2025,Haryana,Sirsa,125054,0,3
08-11-2025,Haryana,Yamuna Nagar,133105,1,1
08-11-2025,Haryana,Yamunanagar,135133,0,1
09-11-2025,Haryana,Ambala,133021,0,1
09-11-2025,Haryana,Ambala,133102,0,1
09-11-2025,Haryana,Ambala,134118,1,0
09-11-2025,Haryana,Ambala,134203,5,13
09-11-2025,Haryana,Bhiwani,127042,1,1
09-11-2025,Haryana,Charkhi Dadri,127309,2,0
09-11-2025,Haryana,Faridabad,121012,0,2
09-11-2025,Haryana,Gurgaon,122051,0,3
09-11-2025,Haryana,Hisar,125006,1,1
09-11-2025,Haryana,Jhajjar,124105,1,2
09-11-2025,Haryana,Kaithal,136020,0,1
09-11-2025,Haryana,Kaithal,136043,0,2
09-11-2025,Haryana,Karnal,132036,1,2
09-11-2025,Haryana,Karnal,132037,0,1
09-11-2025,Haryana,Karnal,132116,1,8
09-11-2025,Haryana,Panchkula,134105,0,3
09-11-2025,Haryana,Panchkula,134205,0,1
09-11-2025,Haryana,Panipat,132106,0,2
09-11-2025,Haryana,Rohtak,124411,0,2
09-11-2025,Haryana,Sirsa,125060,0,1
09-11-2025,Haryana,Sirsa,125078,1,1
09-11-2025,Haryana,Sonipat,131102,0,3
09-11-2025,Haryana,Sonipat,131409,0,1
09-11-2025,Haryana,Yamuna Nagar,133206,0,1
10-11-2025,Haryana,Panchkula,134101,0,2
12-11-2025,Haryana,Ambala,134109,1,0
12-11-2025,Haryana,Ambala,134118,0,3
12-11-2025,Haryana,Gurgaon,122008,0,2
12-11-2025,Haryana,Panchkula,134114,1,2
12-11-2025,Haryana,Panipat,132106,0,1
12-11-2025,Haryana,Yamunanagar,135002,0,1
11-11-2025,Haryana,Kaithal,136020,2,1
11-11-2025,Haryana,Panchkula,134101,0,1
11-11-2025,Haryana,Panchkula,134105,0,1
11-11-2025,Haryana,Rohtak,124404,0,1
13-11-2025,Haryana,Gurgaon,122010,0,1
13-11-2025,Haryana,Panchkula,134105,0,1
14-11-2025,Haryana,Ambala,134011,0,1
14-11-2025,Haryana,Yamunanagar,133204,1,0
16-11-2025,Haryana,Ambala,133102,1,0
16-11-2025,Haryana,Bhiwani,127032,1,2
16-11-2025,Haryana,Fatehabad,125113,0,2
16-11-2025,Haryana,Hisar,125004,1,2
16-11-2025,Haryana,Hisar,125005,0,2
16-11-2025,Haryana,Jhajjar,124109,0,4
16-11-2025,Haryana,Kaithal,136033,1,3
16-11-2025,Haryana,Kaithal,136034,1,3
16-11-2025,Haryana,Kaithal,136043,1,0
16-11-2025,Haryana,Karnal,132024,0,3
16-11-2025,Haryana,Karnal,132039,3,4
16-11-2025,Haryana,Kurukshetra,136130,0,1
16-11-2025,Haryana,Mahendragarh,123034,0,2
16-11-2025,Haryana,Panipat,132104,0,3
16-11-2025,Haryana,Panipat,132145,0,1
16-11-2025,Haryana,Rewari,123303,2,5
16-11-2025,Haryana,Sirsa,125201,1,4
16-11-2025,Haryana,Sonipat,131022,0,2
16-11-2025,Haryana,Sonipat,131304,0,1
15-11-2025,Haryana,Ambala,134011,0,3
15-11-2025,Haryana,Gurgaon,122098,0,1
15-11-2025,Haryana,Karnal,132117,1,1
15-11-2025,Haryana,Rohtak,124303,0,1
17-11-2025,Haryana,Gurgaon,122098,0,1
17-11-2025,Haryana,Rohtak,124513,0,2
18-11-2025,Haryana,Bhiwani,127045,0,1
18-11-2025,Haryana,Jhajjar,124412,0,2
01-12-2025,Haryana,Gurgaon,122502,0,1
01-12-2025,Haryana,Kurukshetra,136038,0,1
01-12-2025,Haryana,Rohtak,124201,1,2
02-12-2025,Haryana,Bhiwani,127110,1,1
03-12-2025,Haryana,Bhiwani,127027,2,4
03-12-2025,Haryana,Hisar,125048,0,2
03-12-2025,Haryana,Panchkula,134101,0,1
03-12-2025,Haryana,Rewari,122414,0,1
05-12-2025,Haryana,Ambala,134118,0,1
05-12-2025,Haryana,Bhiwani,127025,2,1
05-12-2025,Haryana,Gurgaon,122051,1,3
05-12-2025,Haryana,Jhajjar,124412,0,1
07-12-2025,Haryana,Ambala,133102,0,1
07-12-2025,Haryana,Ambala,133205,1,2
07-12-2025,Haryana,Bhiwani,127309,3,9
07-12-2025,Haryana,Bhiwani,127310,1,1
07-12-2025,Haryana,Fatehabad,125047,1,3
07-12-2025,Haryana,Gurgaon,122010,0,1
07-12-2025,Haryana,Jhajjar,124504,0,1
07-12-2025,Haryana,Kaithal,136021,1,2
07-12-2025,Haryana,Kaithal,136035,0,1
07-12-2025,Haryana,Kurukshetra,136130,0,2
07-12-2025,Haryana,Kurukshetra,136156,0,4
07-12-2025,Haryana,Panchkula,134108,0,2
07-12-2025,Haryana,Rohtak,124201,1,1
07-12-2025,Haryana,Rohtak,124303,2,4
07-12-2025,Haryana,Sonipat,131022,0,1
06-12-2025,Haryana,Faridabad,121014,0,1
06-12-2025,Haryana,Gurgaon,123035,1,0
06-12-2025,Haryana,Kurukshetra,136136,0,0
08-12-2025,Haryana,Panchkula,134115,0,1
08-12-2025,Haryana,Rohtak,124404,0,1
01-03-2025,Haryana,Jind,126102,190,1391
01-03-2025,Haryana,Rohtak,124112,34,245
01-03-2025,Haryana,Jind,126111,16,135
01-03-2025,Haryana,Jhajjar,124108,37,265
01-03-2025,Haryana,Hisar,125049,39,329
01-03-2025,Haryana,Ambala,134003,178,1195
01-03-2025,Haryana,Kurukshetra,136135,102,721
01-03-2025,Haryana,Gurgaon,122414,24,160
01-03-2025,Haryana,Karnal,132046,15,123
01-03-2025,Haryana,Gurgaon,122011,35,347
01-03-2025,Haryana,Hisar,125004,19,141
01-03-2025,Haryana,Ambala,134007,23,174
01-03-2025,Haryana,Panchkula,133301,10,109
01-03-2025,Haryana,Karnal,132023,15,128
01-03-2025,Haryana,Hisar,125047,23,340
01-03-2025,Haryana,Ambala,133104,26,228
01-03-2025,Haryana,Gurgaon,122003,54,687
01-03-2025,Haryana,Jhajjar,124105,31,264
01-03-2025,Haryana,Fatehabad,125111,59,546
01-03-2025,Haryana,Hisar,125033,153,1539
01-03-2025,Haryana,Sonipat,131024,20,171
01-03-2025,Haryana,Jind,126125,20,260
01-03-2025,Haryana,Sonipat,131402,42,340
01-03-2025,Haryana,Sirsa,125110,57,579
01-03-2025,Haryana,Karnal,132054,20,201
01-03-2025,Haryana,Sirsa,125104,84,936
01-03-2025,Haryana,Sirsa,125075,24,436
01-03-2025,Haryana,Sirsa,125077,33,428
01-03-2025,Haryana,Kaithal,136021,17,165
01-03-2025,Haryana,Hisar,125001,365,2559
01-03-2025,Haryana,Rewari,123103,16,101
01-03-2025,Haryana,Faridabad,121013,34,323
01-03-2025,Haryana,Palwal,121107,107,703
01-03-2025,Haryana,Rewari,122502,16,69
01-03-2025,Haryana,Gurgaon,122051,22,175
01-03-2025,Haryana,Bhiwani,127045,16,47
01-03-2025,Haryana,Karnal,132022,17,104
01-03-2025,Haryana,Gurgaon,122102,114,869
01-03-2025,Haryana,Gurgaon,122101,85,813
01-03-2025,Haryana,Panchkula,134107,24,158
01-04-2025,Haryana,Kurukshetra,136118,186,943
01-04-2025,Haryana,Panipat,132104,102,288
01-04-2025,Haryana,Mewat,122107,156,836
01-04-2025,Haryana,Jind,126115,83,623
01-04-2025,Haryana,Ambala,134202,46,395
01-04-2025,Haryana,Yamuna Nagar,135001,483,2315
01-04-2025,Haryana,Gurgaon,122004,155,921
01-04-2025,Haryana,Rohtak,124303,29,99
01-04-2025,Haryana,Palwal,121102,493,2835
01-04-2025,Haryana,Karnal,132024,20,234
01-04-2025,Haryana,Mewat,122105,173,921
01-04-2025,Haryana,Fatehabad,125120,99,528
01-04-2025,Haryana,Kurukshetra,136131,90,477
01-04-2025,Haryana,Hisar,125001,436,2741
01-04-2025,Haryana,Faridabad,121001,405,3248
01-04-2025,Haryana,Mahendragarh,123023,67,585
01-04-2025,Haryana,Sonipat,131039,24,155
01-04-2025,Haryana,Gurgaon,122102,200,953
01-04-2025,Haryana,Sonipat,131402,54,350
01-04-2025,Haryana,Karnal,132036,19,134
01-03-2025,Haryana,Rewari,123412,25,111
01-03-2025,Haryana,Jhajjar,124109,22,205
01-03-2025,Haryana,Rewari,123101,31,192
01-03-2025,Haryana,Charkhi Dadri,127042,35,182
01-03-2025,Haryana,Hisar,125006,10,113
01-03-2025,Haryana,Rewari,123035,25,209
01-03-2025,Haryana,Jhajjar,124104,16,184
01-03-2025,Haryana,Kurukshetra,136038,12,79
01-03-2025,Haryana,Bhiwani,127032,35,310
01-03-2025,Haryana,Faridabad,121010,26,303
01-04-2025,Haryana,Bhiwani,127111,31,148
01-04-2025,Haryana,Panchkula,134109,133,702
01-04-2025,Haryana,Panchkula,134102,183,741
01-04-2025,Haryana,Karnal,132117,33,205
01-04-2025,Haryana,Panchkula,133302,86,367
01-04-2025,Haryana,Charkhi Dadri,127306,163,726
01-05-2025,Haryana,Rohtak,124401,21,138
01-05-2025,Haryana,Gurgaon,122018,85,665
01-05-2025,Haryana,Jhajjar,124103,97,741
01-05-2025,Haryana,Gurgaon,122102,173,865
01-05-2025,Haryana,Bhiwani,127030,23,162
01-05-2025,Haryana,Jhajjar,124107,11,122
01-05-2025,Haryana,Jhajjar,124507,282,2006
01-05-2025,Haryana,Palwal,121102,404,2701
01-05-2025,Haryana,Mewat,122108,152,1047
01-05-2025,Haryana,Faridabad,121002,304,1985
01-05-2025,Haryana,Faridabad,121006,100,504
01-05-2025,Haryana,Sonipat,131101,108,604
01-05-2025,Haryana,Ambala,134203,88,560
01-05-2025,Haryana,Karnal,132039,48,323
01-05-2025,Haryana,Yamuna Nagar,133103,37,292
01-05-2025,Haryana,Palwal,121106,166,1056
01-05-2025,Haryana,Kaithal,136034,74,538
01-05-2025,Haryana,Kurukshetra,136119,69,360
01-05-2025,Haryana,Fatehabad,125051,142,1185
01-05-2025,Haryana,Panchkula,133302,77,329
01-05-2025,Haryana,Panchkula,134109,84,541
01-05-2025,Haryana,Hisar,125052,80,552
01-05-2025,Haryana,Kaithal,136027,309,1845
01-05-2025,Haryana,Kaithal,136117,67,555
01-05-2025,Haryana,Gurgaon,122002,88,970
01-05-2025,Haryana,Yamuna Nagar,135001,482,2467
01-05-2025,Haryana,Jind,126102,239,1371
01-06-2025,Haryana,Yamuna Nagar,135001,343,2031
01-06-2025,Haryana,Panchkula,134109,82,500
01-06-2025,Haryana,Hisar,125039,51,643
01-06-2025,Haryana,Panchkula,133302,56,263
01-06-2025,Haryana,Faridabad,121005,227,1746
01-06-2025,Haryana,Panipat,132101,83,651
01-06-2025,Haryana,Faridabad,121003,185,1642
01-06-2025,Haryana,Jind,126112,84,543
01-06-2025,Haryana,Hisar,125001,314,2662
01-06-2025,Haryana,Hisar,125121,72,709
01-06-2025,Haryana,Sonipat,131101,80,597
01-06-2025,Haryana,Panchkula,134118,38,300
01-06-2025,Haryana,Mahendragarh,123029,58,695
01-06-2025,Haryana,Panipat,132103,682,4667
01-06-2025,Haryana,Mewat,122108,68,856
01-06-2025,Haryana,Mahendragarh,123001,124,1337
01-07-2025,Haryana,Bhiwani,127040,39,265
01-07-2025,Haryana,Rewari,123106,109,715
01-07-2025,Haryana,Bhiwani,127021,236,1110
01-07-2025,Haryana,Panchkula,134113,153,616
01-07-2025,Haryana,Gurgaon,122103,146,1025
01-07-2025,Haryana,Karnal,132001,575,3050
01-07-2025,Haryana,Jind,126102,266,1534
01-07-2025,Haryana,Ambala,133001,145,1108
01-07-2025,Haryana,Rohtak,124001,363,1907
01-07-2025,Haryana,Kurukshetra,136131,63,407
01-07-2025,Haryana,Rewari,123401,466,2528
01-07-2025,Haryana,Yamuna Nagar,135103,75,622
01-07-2025,Haryana,Sonipat,131301,137,829
01-07-2025,Haryana,Rohtak,124303,17,111
01-07-2025,Haryana,Gurgaon,122003,101,854
01-03-2025,Haryana,Panipat,132145,19,182
01-03-2025,Haryana,Gurgaon,122017,100,854
01-03-2025,Haryana,Mewat,122107,120,1008
01-03-2025,Haryana,Faridabad,121006,77,513
01-03-2025,Haryana,Hisar,125113,57,433
01-03-2025,Haryana,Ambala,134203,78,580
01-07-2025,Haryana,Palwal,121105,122,881
01-07-2025,Haryana,Sirsa,125104,91,940
01-07-2025,Haryana,Karnal,132039,37,376
01-07-2025,Haryana,Kaithal,136034,82,596
01-07-2025,Haryana,Kaithal,136117,99,685
01-07-2025,Haryana,Kurukshetra,136118,200,1185
01-07-2025,Haryana,Faridabad,121003,331,2194
01-07-2025,Haryana,Ambala,134003,234,1533
01-07-2025,Haryana,Bhiwani,127201,53,432
01-09-2025,Haryana,Ambala,133004,0,3
01-09-2025,Haryana,Ambala,133005,1,4
01-09-2025,Haryana,Ambala,133104,2,3
01-09-2025,Haryana,Ambala,133201,0,2
01-09-2025,Haryana,Charkhi Dadri,127306,1,13
01-09-2025,Haryana,Faridabad,121008,0,3
01-09-2025,Haryana,Faridabad,121106,0,2
01-09-2025,Haryana,Fatehabad,125051,4,43
01-09-2025,Haryana,Fatehabad,125053,2,10
01-09-2025,Haryana,Fatehabad,125120,2,5
01-09-2025,Haryana,Gurgaon,122006,0,7
01-09-2025,Haryana,Gurgaon,122008,0,1
01-09-2025,Haryana,Gurgaon,122052,0,1
01-09-2025,Haryana,Gurgaon,122102,4,23
01-09-2025,Haryana,Gurgaon,123035,0,1
01-09-2025,Haryana,Hisar,125044,2,2
01-09-2025,Haryana,Hisar,125047,0,4
01-09-2025,Haryana,Hisar,125112,0,5
01-09-2025,Haryana,Jind,126111,0,7
01-09-2025,Haryana,Kaithal,136043,0,7
01-09-2025,Haryana,Karnal,132041,3,4
01-09-2025,Haryana,Karnal,132114,6,23
01-09-2025,Haryana,Karnal,132157,0,2
01-09-2025,Haryana,Kurukshetra,136129,0,5
01-09-2025,Haryana,Kurukshetra,136130,0,1
01-09-2025,Haryana,Kurukshetra,136131,1,7
01-09-2025,Haryana,Kurukshetra,136135,2,17
01-09-2025,Haryana,Mahendragarh,123021,0,14
01-09-2025,Haryana,Mahendragarh,123024,1,6
01-09-2025,Haryana,Mahendragarh,123029,4,20
01-09-2025,Haryana,Mewat,122107,7,48
01-09-2025,Haryana,Palwal,121004,3,27
01-09-2025,Haryana,Palwal,121107,4,64
01-09-2025,Haryana,Panchkula,134101,0,1
01-09-2025,Haryana,Panchkula,134109,2,11
01-09-2025,Haryana,Panchkula,134114,0,2
01-09-2025,Haryana,Panchkula,134205,0,1
01-09-2025,Haryana,Panipat,132104,1,3
01-09-2025,Haryana,Panipat,132105,2,0
01-09-2025,Haryana,Panipat,132145,0,3
01-09-2025,Haryana,Rewari,123101,1,8
01-09-2025,Haryana,Rewari,123102,1,5
01-09-2025,Haryana,Rewari,123303,0,7
01-09-2025,Haryana,Rewari,123401,11,51
01-09-2025,Haryana,Rohtak,124112,4,14
01-09-2025,Haryana,Sirsa,125058,0,1
01-09-2025,Haryana,Sirsa,125077,0,14
01-09-2025,Haryana,Sirsa,125102,0,5
01-09-2025,Haryana,Sirsa,125110,0,13
01-09-2025,Haryana,Sirsa,125201,1,17
01-09-2025,Haryana,Sonipat,131023,1,6
01-09-2025,Haryana,Sonipat,131024,2,6
01-09-2025,Haryana,Sonipat,131102,0,5
01-09-2025,Haryana,Sonipat,131304,2,1
01-09-2025,Haryana,Yamuna Nagar,133105,0,1
01-09-2025,Haryana,Yamuna Nagar,135002,0,3
01-09-2025,Haryana,Yamuna Nagar,135003,5,20
01-09-2025,Haryana,Yamuna Nagar,135133,1,12
02-09-2025,Haryana,Ambala,133206,0,1
02-09-2025,Haryana,Ambala,134003,6,47
02-09-2025,Haryana,Bhiwani,127022,1,0
02-09-2025,Haryana,Bhiwani,127028,0,5
02-09-2025,Haryana,Bhiwani,127030,0,0
02-09-2025,Haryana,Bhiwani,127308,0,7
02-09-2025,Haryana,Bhiwani,127309,0,3
02-09-2025,Haryana,Faridabad,121002,13,65
02-09-2025,Haryana,Faridabad,121003,0,62
02-09-2025,Haryana,Faridabad,121007,1,6
02-09-2025,Haryana,Faridabad,121102,0,4
02-09-2025,Haryana,Faridabad,121105,0,1
02-09-2025,Haryana,Fatehabad,125047,0,1
02-09-2025,Haryana,Fatehabad,125048,0,5
02-09-2025,Haryana,Fatehabad,125053,1,14
02-09-2025,Haryana,Fatehabad,125111,1,10
02-09-2025,Haryana,Gurgaon,122001,17,129
02-09-2025,Haryana,Gurgaon,122008,0,1
02-09-2025,Haryana,Gurgaon,122017,5,24
02-09-2025,Haryana,Hisar,125001,6,77
02-09-2025,Haryana,Hisar,125005,0,3
02-09-2025,Haryana,Hisar,125033,4,28
02-09-2025,Haryana,Hisar,125037,0,1
02-09-2025,Haryana,Hisar,125038,2,2
02-09-2025,Haryana,Hisar,125112,0,1
02-09-2025,Haryana,Hisar,125121,2,6
02-09-2025,Haryana,Jhajjar,124104,0,1
02-09-2025,Haryana,Jind,126102,6,47
02-09-2025,Haryana,Jind,126125,2,5
02-09-2025,Haryana,Kaithal,136020,2,6
02-09-2025,Haryana,Karnal,132001,12,98
02-09-2025,Haryana,Karnal,132037,0,2
02-09-2025,Haryana,Karnal,132041,1,4
02-09-2025,Haryana,Karnal,132114,6,16
02-09-2025,Haryana,Kurukshetra,136020,0,1
02-09-2025,Haryana,Kurukshetra,136128,3,16
02-09-2025,Haryana,Kurukshetra,136131,0,11
02-09-2025,Haryana,Kurukshetra,136135,6,26
02-09-2025,Haryana,Mahendragarh,123001,7,72
02-09-2025,Haryana,Mahendragarh,123023,3,25
02-09-2025,Haryana,Mahendragarh,123029,2,23
02-09-2025,Haryana,Mewat,122105,8,40
02-09-2025,Haryana,Mewat,122107,4,28
02-09-2025,Haryana,Palwal,121004,0,7
02-09-2025,Haryana,Palwal,121103,3,37
02-09-2025,Haryana,Palwal,121105,3,46
02-09-2025,Haryana,Panchkula,133302,2,8
02-09-2025,Haryana,Panchkula,134109,4,22
02-09-2025,Haryana,Panipat,132140,0,5
02-09-2025,Haryana,Panipat,132145,1,2
02-09-2025,Haryana,Rewari,123110,0,1
02-09-2025,Haryana,Rewari,123303,2,7
02-09-2025,Haryana,Sirsa,125201,1,15
02-09-2025,Haryana,Sonipat,131021,2,5
02-09-2025,Haryana,Sonipat,131024,1,6
02-09-2025,Haryana,Sonipat,131103,1,9
04-09-2025,Haryana,Ambala,133021,0,1
04-09-2025,Haryana,Ambala,133201,0,8
04-09-2025,Haryana,Ambala,134202,4,5
04-09-2025,Haryana,Bhiwani,127022,0,2
04-09-2025,Haryana,Bhiwani,127029,1,3
04-09-2025,Haryana,Bhiwani,127035,1,2
04-09-2025,Haryana,Bhiwani,127114,0,5
04-09-2025,Haryana,Bhiwani,127309,2,3
04-09-2025,Haryana,Bhiwani,127310,1,2
04-09-2025,Haryana,Charkhi Dadri,127022,0,1
04-09-2025,Haryana,Charkhi Dadri,127026,1,2
04-09-2025,Haryana,Charkhi Dadri,127042,1,10
04-09-2025,Haryana,Charkhi Dadri,127310,2,9
04-09-2025,Haryana,Faridabad,121009,2,16
04-09-2025,Haryana,Faridabad,121012,0,5
04-09-2025,Haryana,Faridabad,121101,2,17
04-09-2025,Haryana,Fatehabad,125053,0,8
04-09-2025,Haryana,Fatehabad,125106,0,2
04-09-2025,Haryana,Gurgaon,122001,31,136
04-09-2025,Haryana,Gurgaon,122017,2,32
04-09-2025,Haryana,Gurgaon,122101,2,20
04-09-2025,Haryana,Gurgaon,122506,1,2
04-09-2025,Haryana,Hisar,125004,0,2
04-09-2025,Haryana,Hisar,125112,0,4
04-09-2025,Haryana,Hisar,125121,1,10
04-09-2025,Haryana,Jhajjar,124104,1,3
04-09-2025,Haryana,Jhajjar,124142,0,5
04-09-2025,Haryana,Jhajjar,124505,0,8
04-09-2025,Haryana,Jind,126113,2,10
04-09-2025,Haryana,Karnal,132024,0,1
04-09-2025,Haryana,Karnal,132036,1,4
04-09-2025,Haryana,Kurukshetra,136118,4,28
04-09-2025,Haryana,Kurukshetra,136129,2,0
04-09-2025,Haryana,Kurukshetra,136131,0,26
04-09-2025,Haryana,Kurukshetra,136132,3,11
